0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 8
47 0 8
48 0 7
49 0 7
50 0 7
51 0 7
52 0 7
53 0 7
54 0 7
55 0 7
56 0 7
57 0 6
58 0 6
59 0 6
60 0 6
61 0 6
62 0 6
63 0 6
64 0 5
65 0 5
66 0 5
67 0 5
68 0 5
69 0 5
70 0 5
71 0 5
72 0 5
73 0 5
74 0 5
75 0 5
76 0 5
77 0 5
78 0 5
79 0 5
80 0 5
81 0 4
82 0 4
83 0 4
84 0 4
85 0 4
86 0 4
87 0 4
88 0 4
89 0 3
90 0 3
91 0 3
92 0 3
93 0 3
94 0 3
95 0 3
96 0 3
97 0 3
98 0 3
99 0 3
100 0 3
101 0 3
102 0 3
103 0 3
104 0 3
105 0 3
106 0 3
107 0 3
108 0 3
109 0 3
110 0 2
111 0 2
112 0 2
113 0 2
114 0 2
115 0 2
116 0 2
117 0 2
118 0 2
119 0 2
120 0 2
121 0 2
122 0 2
123 0 2
124 0 2
125 0 2
126 0 2
127 0 2
128 0 2
129 0 2
130 0 2
131 0 2
132 0 2
133 0 2
134 0 2
135 0 2
136 0 2
137 0 2
138 0 2
139 0 2
140 0 2
141 0 2
142 0 2
143 0 2
144 0 2
145 0 2
146 0 2
147 0 2
148 0 1
149 0 1
150 0 1
151 0 1
152 0 1
153 0 1
154 0 1
155 0 1
156 0 1
157 0 3
158 0 3
159 0 3
160 0 3
161 0 3
162 0 3
163 0 3
164 0 3
165 0 3
166 0 3
167 0 3
168 0 3
169 0 3
170 0 3
171 0 3
172 0 3
173 0 3
174 0 3
175 0 3
176 0 3
177 0 3
178 0 3
179 0 3
180 0 2
181 0 2
182 0 2
183 0 2
184 0 2
185 0 2
186 0 2
187 0 2
188 0 2
189 0 2
190 0 2
191 0 2
192 0 2
193 0 2
194 0 2
195 0 2
196 0 2
197 0 2
198 0 2
199 0 2
200 0 2
201 0 2
202 0 2
203 0 2
204 0 2
205 0 2
206 0 2
207 0 2
208 0 2
209 0 2
210 0 2
211 0 2
212 0 2
213 0 2
214 0 2
215 0 2
216 0 2
217 0 2
218 0 2
219 0 2
220 0 2
221 0 2
222 0 3
223 0 3
224 0 3
225 0 3
226 0 3
227 0 3
228 0 3
229 0 3
230 0 3
231 0 3
232 0 3
233 0 3
234 0 3
235 0 3
236 0 3
237 0 4
238 0 5
239 0 5
240 0 5
241 0 5
242 0 5
243 0 6
244 0 6
245 0 6
246 0 6
247 0 6
248 0 6
249 0 6
250 0 6
251 0 6
252 0 5
253 0 5
254 0 6
255 0 6
256 0 6
257 0 6
258 0 6
259 0 6
260 0 6
261 0 6
262 0 7
263 0 8
264 0 9
265 0 9
266 0 9
267 0 10
268 0 10
269 0 10
270 0 10
271 0 10
272 0 10
273 0 10
274 0 9
275 0 9
276 0 10
277 0 10
278 0 10
279 0 10
280 0 10
281 0 10
282 0 10
283 0 10
284 0 10
285 0 10
286 0 11
287 0 11
288 0 11
289 0 11
290 0 11
291 0 11
292 0 11
293 0 12
294 0 13
295 0 14
296 1 14
297 1 14
298 1 14
299 1 14
300 1 14
301 1 14
302 1 14
303 1 15
304 1 15
305 1 15
306 1 16
307 1 16
308 1 16
309 1 17
310 1 17
311 1 18
312 1 19
313 1 18
314 1 18
315 1 18
316 1 18
317 1 18
318 1 18
319 1 18
320 1 18
321 1 18
322 1 19
323 1 19
324 1 19
325 1 19
326 1 19
327 1 20
328 1 20
329 1 20
330 1 20
331 1 20
332 1 21
333 1 21
334 1 20
335 1 21
336 1 21
337 1 21
338 1 21
339 1 21
340 1 21
341 1 21
342 1 21
343 1 21
344 1 21
345 1 21
346 1 22
347 1 22
348 1 22
349 1 22
350 1 23
351 1 23
352 1 24
353 1 24
354 1 24
355 1 24
356 1 24
357 1 24
358 1 25
359 1 25
360 1 25
361 1 25
362 1 26
363 1 26
364 1 26
365 1 26
366 1 26
367 1 26
368 1 27
369 1 27
370 1 28
371 1 27
372 1 28
373 1 28
374 1 28
375 1 28
376 1 28
377 1 29
378 1 29
379 1 30
380 1 30
381 1 30
382 1 30
383 1 30
384 1 30
385 1 31
386 1 30
387 1 31
388 1 31
389 1 31
390 1 31
391 1 31
392 1 31
393 1 32
394 1 32
395 1 31
396 1 32
397 1 32
398 1 32
399 1 32
400 1 31
401 1 32
402 1 32
403 1 32
404 1 32
405 1 31
406 1 31
407 1 31
408 1 31
409 1 31
410 1 32
411 1 32
412 1 32
413 1 32
414 1 31
415 1 32
416 1 32
417 1 32
418 1 32
419 1 32
420 1 32
421 1 33
422 1 33
423 1 33
424 1 34
425 1 34
426 1 34
427 1 33
428 1 33
429 1 33
430 1 34
431 1 34
432 1 34
433 1 34
434 1 34
435 1 34
436 1 34
437 1 34
438 1 34
439 1 34
440 1 34
441 1 34
442 1 34
443 1 34
444 1 34
445 2 34
446 2 34
447 2 34
448 2 34
449 2 34
450 2 34
451 2 34
452 2 34
453 2 34
454 2 35
455 2 34
456 2 35
457 2 35
458 2 35
459 2 35
460 2 35
461 2 35
462 2 35
463 2 35
464 2 35
465 2 35
466 2 35
467 2 35
468 2 35
469 2 35
470 2 35
471 2 36
472 2 36
473 2 36
474 2 36
475 2 36
476 2 36
477 2 36
478 2 36
479 2 36
480 2 36
481 2 36
482 2 36
483 2 36
484 2 36
485 2 37
486 2 37
487 2 37
488 2 37
489 2 37
490 2 37
491 2 37
492 2 37
493 2 37
494 2 37
495 2 37
496 2 37
497 2 37
498 2 37
499 2 37
500 2 37
501 2 38
502 2 38
503 2 38
504 2 38
505 2 38
506 2 38
507 2 38
508 2 38
509 2 38
510 2 38
511 2 38
512 2 38
513 2 38
514 2 38
515 2 38
516 2 38
517 2 38
518 2 38
519 2 38
520 2 38
521 2 38
522 2 38
523 2 38
524 2 38
525 2 38
526 2 38
527 2 38
528 2 38
529 2 38
530 2 38
531 2 38
532 2 38
533 2 39
534 2 39
535 2 39
536 2 39
537 2 39
538 2 39
539 2 38
540 2 38
541 3 38
542 3 39
543 3 39
544 3 39
545 3 39
546 3 39
547 3 39
548 3 39
549 3 39
550 3 39
551 3 39
552 3 39
553 3 39
554 3 39
555 3 39
556 3 39
557 3 39
558 3 40
559 3 40
560 3 40
561 3 40
562 3 40
563 3 40
564 3 40
565 3 40
566 3 40
567 3 40
568 3 41
569 3 41
570 3 41
571 3 41
572 3 41
